Datetime,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2023-03-16 13:30:00-04:00,-998632.1247787264,1357097.5594045555,1754373.8264017212,-415741.0450387574,71.7726090598935,11.761962759341367,-23.70112244367339,-14.86281673344849
2023-03-16 14:30:00-04:00,2232091.6817994337,242001.090256471,1376661.427550342,-554584.4312522262,-3.118123744150034,16.07837761476219,-23.536584693393646,-15.019732700522827
2023-03-16 15:30:00-04:00,4502319.5144811785,4556255.622823165,1461151.737632093,983966.9656328196,-3529.2620740863704,23.59554091339977,-23.21916787339257,-12.534077051508858
2023-03-17 09:30:00-04:00,28662152.448506016,-2070262.8211555537,13765353.484165743,-794433.7363937551,-4560.264594519253,12.986275767410868,1.6844196991236458,-10.328793214023303
2023-03-17 10:30:00-04:00,2448490.024508019,1262136.802783601,4269196.33054043,-656742.6226975652,-219.27407957502282,4.869136734578782,-15.451667548527107,-15.356941010028228
2023-03-17 11:30:00-04:00,-1086606.8697695748,1586603.819989719,1912212.5607228277,-806839.49318096,845.7600797131284,5.179599662193268,-18.361667091486474,-17.002492932358876
2023-03-17 12:30:00-04:00,-1534874.0671692719,1171013.4873517887,1630167.2420071242,-942341.8870923667,1225.2138083396585,4.135326493470693,-17.464980216165532,-18.94433978625679
2023-03-17 13:30:00-04:00,-1644367.2203788443,1769605.689534842,1697985.6781656258,792523.7233430382,-2280.552907005406,-0.10170020049135661,-19.23851361404457,-17.982637894075182
2023-03-17 14:30:00-04:00,1286192.776000683,2538440.004723197,1260854.1923259003,-627413.455868437,225.25914944725855,6.25397205529765,-14.903249530596819,-18.650211687930163
2023-03-17 15:30:00-04:00,996826.4125911917,2354988.9011595715,1884261.5764343366,575285.9131182353,-2234.219545911657,2.1444398459917573,-16.6336195409198,-18.959852327628493
2023-03-20 09:30:00-04:00,9074164.35873048,1610761.105274384,6072700.526973737,181337.59944391323,-3030.7680441065145,-2.9656439019489493,-7.06786503138387,-6.554418709453689
2023-03-20 10:30:00-04:00,3492410.0932999426,131363.86071131338,3781733.6707786922,-569648.0675635199,-443.14987545516857,-3.9291133263150444,-11.590455918038463,-9.065226921560388
2023-03-20 11:30:00-04:00,-136766.6642908699,470398.16383371287,1512344.9179119638,-220060.5488606056,-384.0586011294018,-5.883355784091798,-12.611455469937784,-9.979878599872151
2023-03-20 12:30:00-04:00,63712.20489192388,-1629451.730394111,391426.34045318747,-255015.24051857225,-143.948642425087,-6.0303651246795145,-16.241766996932512,-10.331671433563873
2023-03-20 13:30:00-04:00,-690569.6139201568,-299310.7130821567,1546257.6421512607,-789782.3719357864,853.6770980792803,-3.3352982172530727,-13.549070088410213,-9.336467072917845
2023-03-20 14:30:00-04:00,-775258.7205970371,-127062.28412851707,797356.5933919782,443430.0074852673,-1529.8291685874788,-3.0970928648663936,-16.96462960069196,-10.160881610289337
2023-03-20 15:30:00-04:00,283226.41033759696,181639.5117720532,1918332.207062197,2859078.3783576386,-6689.599553220557,-4.299291284115264,-22.422202912355228,-10.634386031726015
2023-03-21 09:30:00-04:00,10343466.717309983,2439065.3454682394,2025627.0327928988,2034447.5900761979,-6443.164153606022,6.052101475639252,-12.230057113836382,-9.980805522972256
2023-03-21 10:30:00-04:00,2161651.221641653,1616929.9633600505,836461.1176698271,45335.367734292195,-1169.809435533824,3.2478541482225944,-13.868994020518231,-11.774123582515273
2023-03-21 11:30:00-04:00,-256616.13090554744,1001864.5005612788,464043.59867395053,-125556.69566449452,-439.3382363876331,1.294053359247165,-15.27041964055101,-12.386009337598178
2023-03-21 12:30:00-04:00,-461467.5067080986,321327.48402200604,-272881.0142404743,-494731.53926184855,443.0620482061251,3.5224500921739472,-16.034974844555585,-13.032039375786841
2023-03-21 13:30:00-04:00,-1396611.914696272,-109467.7434854749,1135090.8628396702,179909.3080275368,-959.0516858319589,2.097978097789769,-18.35409150607812,-12.756251868576914
2023-03-21 14:30:00-04:00,-382788.19881864917,-211007.16989267693,-200746.90556899237,29993.23561294854,-620.3099507242272,5.112235572357453,-18.54501734430156,-14.917317592529324
2023-03-21 15:30:00-04:00,155028.0598513137,309149.0787520321,1085896.2260388276,2454884.833397258,-5755.6519146009105,3.038003318112846,-23.1558282772312,-14.211643968582486
2023-03-22 09:30:00-04:00,5840454.9688033005,1241088.5814252258,1664276.5487818727,-1032535.0680387517,415.9273618017777,16.137848207371828,-12.26827192486144,-15.865672371358384
2023-03-22 10:30:00-04:00,-1026505.2477950314,-407166.41364634247,930277.1696279316,-871664.5312380699,1144.4486580059254,9.603065357486228,-17.579836044941942,-16.286591809030643
2023-03-22 11:30:00-04:00,-2154793.1517287856,828126.665259242,690703.1591785218,-1007615.0971720776,1567.5317204671674,10.105712296674119,-16.574055313989085,-16.151941288039843
2023-03-22 12:30:00-04:00,-3921533.4213079093,194741.66365482289,-145336.11611641283,173293.91159701924,-454.0556208230157,8.378793636446536,-22.298729086902927,-18.260288470776295
2023-03-22 13:30:00-04:00,1774831.2872417404,446275.37115551566,637778.5585641677,-607810.0464115809,253.61372169684898,14.418982650845681,-16.770370853629903,-17.553337474619912
2023-03-22 14:30:00-04:00,8761305.472641395,-751799.2004085418,1388982.510144665,-854095.407146234,-247.29044889576994,16.7252906194855,-10.745338624776906,-16.557552602574386
2023-03-22 15:30:00-04:00,3719812.5021665078,-1345732.7129491258,1114734.0238247889,-244387.58549667336,-752.659193868694,4.51441836432707,-12.675828837282978,-13.019729607746317
2023-03-23 09:30:00-04:00,7059650.113573318,315666.90968019597,1493182.5686073783,-1026401.3688218611,286.38187358578205,12.77403139227174,-11.261386355195102,-11.812676897180154
2023-03-23 10:30:00-04:00,1054422.5867495222,1188950.2031999833,1238859.972537382,-1366613.8557723302,1783.6279276139292,13.21290084308387,-13.3044648565039,-14.35497684951674
2023-03-23 11:30:00-04:00,420184.8536075292,102903.23138869325,154820.27342790147,-978494.4581662837,1251.6804583782093,12.796877960500217,-15.98063560606934,-15.376672030719165
2023-03-23 12:30:00-04:00,-1829171.0432231943,577962.1742721228,900313.9035748846,-626889.1140667793,736.6564037880162,12.781265860030377,-18.36261405582809,-16.06214454404244
2023-03-23 13:30:00-04:00,-2404322.9553473913,805647.6773165539,912287.3946300073,-1162379.2626581767,1885.2395381613621,11.551332427363803,-17.51082514346345,-15.31048251811699
2023-03-23 14:30:00-04:00,3470684.906017961,-847457.5357248808,1850066.87654476,-803459.1570816932,301.19389241031104,12.930608277913516,-17.05260256745997,-16.45247563476876
2023-03-23 15:30:00-04:00,451033.1108194019,-706348.5101037057,1935787.0576404766,271839.78174567455,-1477.14406177505,9.999709809031595,-21.932698688272346,-16.812646923668865
2023-03-24 09:30:00-04:00,8659823.681959696,2507816.529398851,239771.20874320198,-245277.9705227303,-1399.298041636548,24.524628023489736,-14.303003709688893,-18.661380867061467
2023-03-24 10:30:00-04:00,968641.280267052,1066365.1061726415,1107332.063705187,-936634.9255619452,948.3861116952264,13.339275147521004,-15.930422948477222,-16.92547558320552
2023-03-24 11:30:00-04:00,-1051566.979429797,718061.1965312394,527755.809800605,-559153.6037689213,539.9189208083558,13.093037862267835,-20.13224412799784,-19.115344332915512
2023-03-24 12:30:00-04:00,-2842515.74446412,885416.6261946693,29666.494274333676,-857294.1214052635,1438.7597046762353,16.036856981836685,-22.2714830690071,-20.551512875376204
2023-03-24 13:30:00-04:00,-2802441.1923945295,221196.81896256557,-244352.2025857141,-811553.5368962429,1393.1499381252381,16.67099050322245,-22.556401563093075,-21.293341967578517
2023-03-24 14:30:00-04:00,-1920181.3204161401,18790.02326509397,29370.09184558886,-838184.115716399,1299.5293437230403,17.721935881607244,-22.198604018405888,-21.50782272747313
2023-03-24 15:30:00-04:00,-2030615.294052641,411727.00039408734,824056.7773925259,217471.49124263358,-924.1297553648972,17.16309165344795,-24.353640189150592,-21.86442489614946
2023-03-27 09:30:00-04:00,5389891.662950744,-118943.20755119367,1963667.493029333,-504922.2864004955,-589.9949372478262,17.61137648294452,-16.062367470858664,-18.071373756548798
2023-03-27 10:30:00-04:00,-1898459.7643185272,420217.491396203,1001642.3594439124,-972237.5247800244,1433.1289587919186,9.805468034799675,-17.13987196903796,-14.194023258290633
2023-03-27 11:30:00-04:00,-1923822.140305859,-98869.58102325385,580603.0279868889,-544678.9017079831,641.6601430931249,8.682137199518156,-19.19085745603017,-13.430276030545482
2023-03-27 12:30:00-04:00,-3315974.5033884128,-142178.93494717038,-17954.17382200822,-492672.8139830765,799.7754199636927,7.398252171089658,-20.770063146885125,-14.41976991763132
2023-03-27 13:30:00-04:00,-4116556.4388745734,226313.64124405518,-46327.42493088952,-535582.3627641097,987.2297211433381,6.636194381396305,-21.06623550754822,-13.123451681106738
2023-03-27 14:30:00-04:00,-3157384.9293924035,-63469.82598734415,93020.03066193844,-378384.5633795656,532.1631784857179,8.365112001928264,-21.56845141214259,-14.480273183464723
2023-03-27 15:30:00-04:00,-2334765.284643521,98640.12586303121,925116.8154622384,506628.0730520827,-1470.970874215167,8.199939990559265,-22.846066889790198,-14.425961293420132
2023-03-28 09:30:00-04:00,4100208.957228525,998168.0615944177,784262.0756499547,-210697.39648981026,-890.0780247135435,1.5486138715308233,-10.13689592108576,-10.831766151046478
2023-03-28 10:30:00-04:00,-1540555.4635666762,-100620.74759570754,323381.0234650112,-657030.2295324015,849.5614178850841,-4.51624450571678,-13.806055250737648,-10.602664513539066
2023-03-28 11:30:00-04:00,-3508018.254483757,320566.60956747975,280350.2072291285,-617129.920579917,1026.4507233298843,-6.419950507118264,-14.707450726715441,-10.911565295296322
2023-03-28 12:30:00-04:00,-4682647.897816012,706774.6383124045,-331003.0198330373,-492163.43110127497,998.9919888978252,-7.175548889487647,-14.741415242211968,-12.849571647803648
2023-03-28 13:30:00-04:00,-3278216.890462905,168821.8126530868,178681.4420258308,-931312.2742709877,1645.7559513774167,-6.690885403568398,-13.554887535831988,-12.128874053622079
2023-03-28 14:30:00-04:00,-3432829.054295229,335793.3067247626,-285249.89550431137,-704352.0032202853,1263.5103488766556,-3.872269184921985,-15.598018600380138,-13.067274853906866
2023-03-28 15:30:00-04:00,-2713030.775753831,264126.488773687,-93901.25804583494,30792.415255934575,-336.571320760477,-6.5407296881203125,-15.14225138213047,-12.52598006628872
2023-03-29 09:30:00-04:00,5269657.317003959,-1022149.0783020917,1272732.307772826,-665234.163957408,-139.89111290575403,1.9259289740893948,-9.273693690169086,-11.932220401255204
2023-03-29 10:30:00-04:00,-2640006.6231676736,21420.95581991655,476396.61758100806,-359424.7385695211,374.05651873730045,-2.265710507788669,-13.907268779752169,-11.406048312460891
2023-03-29 11:30:00-04:00,-3721633.6227282663,633698.5581883225,-86776.93626845404,-656009.517055619,1171.7819666866242,0.08372008032528393,-14.33158588118075,-12.678756050819537
2023-03-29 12:30:00-04:00,-3622682.384896763,265479.1845679205,-648629.1591494881,-853556.7232970202,1637.45142783666,-0.2007890688575998,-14.077626161266709,-11.218081505092156
2023-03-29 13:30:00-04:00,-4174399.448906785,364722.3784233502,-422287.54132118897,-484492.516875511,936.081461575239,-2.933345291482641,-13.58867632230063,-10.176350998282741
2023-03-29 14:30:00-04:00,-1648392.3444819793,-186021.99527891845,276556.5214060766,-239940.9276187916,31.540214081511444,-3.3728809796189885,-12.558443670358749,-10.744490678501895
2023-03-29 15:30:00-04:00,-1471222.8644232645,269188.27836849954,591082.343082065,563768.5269153864,-1663.5038500676185,-4.420431168918068,-12.817078820257107,-10.811455639654108
2023-03-30 09:30:00-04:00,6640008.286254203,2323968.7412641146,1928196.4458607489,-875778.629418785,-68.23243733575596,8.237917182800746,-3.8045199294597145,-10.746068963978093
2023-03-30 10:30:00-04:00,-1407936.5845681159,697019.3708864304,187142.4981717051,-633775.7665067796,781.6292188915611,-4.389588708876112,-7.129975248442158,-7.851638578875524
2023-03-30 11:30:00-04:00,-3018473.07383687,528679.1282606546,-253892.85486689012,-754823.9433945315,1300.9287659560564,-5.581506088025507,-8.706300614027548,-3.6205096615328025
2023-03-30 12:30:00-04:00,-4008516.0706785303,658322.1129726552,-31262.31485410021,-792003.9454380882,1476.4895295967933,-6.393966114358408,-9.118188710631943,-3.1942226619647176
2023-03-30 13:30:00-04:00,-3161922.8445141325,315566.136924386,-391337.1506234798,-717376.1244712063,1267.5552158926484,-5.255918198722403,-9.777765006521003,-3.520707336030452
2023-03-30 14:30:00-04:00,-3683852.490989377,419144.3414356986,221859.03754508388,-520718.6303337769,860.4992377445235,-7.928476547145027,-8.89205960103746,-3.417260091412728
2023-03-30 15:30:00-04:00,-3163647.6294937287,524533.0627390592,519409.576520944,462907.9392485716,-1231.7442774403867,-11.015160691479833,-9.224740517447662,-4.995798227530692
2023-03-31 09:30:00-04:00,4032758.0046243505,2033752.8851052374,817712.5846141749,-758009.9356223599,190.91231358131688,0.6598152163553531,-3.404611964680631,4.479114227407894
2023-03-31 10:30:00-04:00,-1637541.283139117,1038948.4376445982,330897.62488753675,-612480.9447020831,742.3041005720243,-1.5472735093714838,-9.123518278005097,-1.0057645277902292
2023-03-31 11:30:00-04:00,-2744539.6233122665,712341.280526041,494240.4156634804,-957160.7749342499,1572.5116906574308,-2.256650123837567,-8.541375152730057,-2.3013323204800056
2023-03-31 12:30:00-04:00,-1751192.3252843346,125094.1434097914,276234.27453131083,-1218328.5963200624,2009.0252872480655,-2.1126187358472617,-6.906293663245411,-0.8548194446692576
2023-03-31 13:30:00-04:00,-4169139.959423199,138380.84775337228,32816.048683831476,-859914.4592840275,1640.1243784076812,-1.1572088574251156,-10.889938859250126,-2.2118426044148753
2023-03-31 14:30:00-04:00,-175789.85431324533,-1024087.310143759,50062.07450489907,-597198.8676600861,605.2689346383469,0.22834193409461326,-9.722368164179771,-3.196063962028217
2023-03-31 15:30:00-04:00,5013740.554750669,-1928548.0511219937,1086938.4885734224,260323.1022062229,-1924.0068734354118,3.2107735370665624,-9.59918252589375,-0.5424360189850831
2023-04-03 09:30:00-04:00,7372851.1035114555,-883654.7699756409,2958296.9466395224,5221361.6582774855,-12501.423064793269,0.3233302959126162,-19.495342159054708,-6.612534351199659
2023-04-03 10:30:00-04:00,-939362.5633280331,-189552.79845594056,1011694.120205151,1319026.9804544388,-3298.0813593105945,-0.8374118742927564,-13.19618875281788,-4.888627751752591
2023-04-03 11:30:00-04:00,-4069053.8973553726,638470.4362432286,795873.3706808569,80663.2882976077,-378.4905789941612,2.015996247560458,-13.827316606412966,-5.4457287529960325
2023-04-03 12:30:00-04:00,-2254423.1921002814,-542234.4406026851,60326.72450853768,-34947.606297174934,-264.0261014254145,0.5805549071151107,-12.338909529139656,-6.226586459005261
2023-04-03 13:30:00-04:00,-4582608.227205044,32504.825988982895,46634.503124220326,-186314.30459448425,338.80717744567056,0.3004287812696332,-13.259006850251847,-6.848170266393954
2023-04-03 14:30:00-04:00,-903325.0153765051,-284427.6659655503,118085.11351318537,459061.4801108238,-1454.032045051382,3.605165381784603,-13.232919500023625,-8.302578881125319
2023-04-03 15:30:00-04:00,-207892.46787203598,-823105.2083474362,482591.80075391947,1963408.9350874268,-4610.925171162571,1.0870232624266765,-15.674379579268432,-7.456187989379011
2023-04-04 09:30:00-04:00,5072090.571143801,1988043.012545895,2783523.8251630617,630208.4671011444,-2993.6543615092314,10.159883450832512,-6.1799825360295895,-8.227312147454162
2023-04-04 10:30:00-04:00,-1646052.1998206608,781116.8268945232,1273926.4549079484,84390.45692241844,-773.8783623255748,6.127961379744619,-11.143696063302235,-8.360608504590948
2023-04-04 11:30:00-04:00,-2552425.9778085514,674112.6663952017,510875.29775202565,82374.20023274024,-549.2585472397443,2.9809819607875667,-10.345203291999614,-9.051487922370187
2023-04-04 12:30:00-04:00,-4447722.261006985,713315.5815514129,-317815.47796631,-307299.532518279,593.2183838169698,2.5099048170791756,-11.060744018000173,-9.0802787053637
2023-04-04 13:30:00-04:00,-4692822.660135727,472810.903374537,-94902.83983512677,-697310.720143091,1389.9034021086566,1.6136398875316007,-9.770350268086988,-8.178522795977907
2023-04-04 14:30:00-04:00,-3719437.467988524,434197.02416533546,434395.7725098761,-685613.5930586535,1170.2294652976163,0.6158574464632228,-8.970996278171336,-5.6675114102689745
2023-04-04 15:30:00-04:00,-3258542.216729176,144342.0251369972,265551.04896830325,289901.3877978758,-828.3876413461655,-0.2526634201447742,-11.79703001018598,-6.348019562867798
2023-04-05 09:30:00-04:00,4734801.849883466,-67318.06964370034,1139389.6844383262,233432.13788329903,247849.15713971367,9.20126640068222,-1.529810600601831,-3.137164794720435
2023-04-05 10:30:00-04:00,-865116.3605009012,866068.3466762108,658659.3779453102,-79576.83457341528,-471.90506680544746,-4.204993233050908,-6.697193458707198,-2.0898908880611793
2023-04-05 11:30:00-04:00,-1286799.0639035348,-285119.1651552969,-2529.294663787567,-103946.44636509598,-252.8703798139281,-6.153624809326405,-8.493666641586335,-2.746430831751667
2023-04-05 12:30:00-04:00,-2414609.00338981,-473195.6260180255,-523369.91034994187,-691876.3825297104,1153.5096400227756,-7.478272582135367,-8.600643876841746,-2.5444311318850477
2023-04-05 13:30:00-04:00,-4030882.400858224,5852.149118451061,-370091.15045253024,-334568.0944856916,617.4348623458168,-9.556418531884537,-8.79301894038011,-1.7194444026893325
2023-04-05 14:30:00-04:00,-3262076.568298001,178851.88101602253,-93809.70205687429,-69886.8647462249,-58.15537664161473,-8.815327575776848,-9.17950810091654,-2.4055055400644894
2023-04-05 15:30:00-04:00,-2185078.2702364605,-368132.5463974884,206600.23448029906,1106247.0533624303,-2596.207088811914,-3.4089640395341916,-14.670195278723996,-6.0089764521883655
2023-04-06 09:30:00-04:00,3074152.208898499,46393.63412141026,770654.3471960739,398274.06442257494,-1953.9842334961693,-6.910443211503213,-5.740314309640417,-2.099791862948137
2023-04-06 10:30:00-04:00,-1417799.8754153035,-191185.5002365798,-199611.20220380754,-235579.7283692445,52.46590298700994,-8.368985644026218,-6.739660307237905,-2.4056789082360686
2023-04-06 11:30:00-04:00,-2051720.5005997787,1119797.0991007187,490769.5267888601,-867947.2716507702,1290.098884011386,-4.142506062100259,-4.941012212143044,-3.1695104840594235
2023-04-06 12:30:00-04:00,-3751760.325690855,1613710.154929679,394133.80164108716,-1019343.8684842886,1821.7157441333788,-1.5280388241187468,-6.590457878681956,-4.015750907239189
2023-04-06 13:30:00-04:00,-2824619.6588939377,2874071.1566021303,1721613.571049512,-681530.9521611804,816.1879736620464,3.8374064806270414,-8.138098487187998,-5.837754791791174
2023-04-06 14:30:00-04:00,-2571822.9290361847,2905265.630058224,1126945.064574561,354697.2929960523,-1231.3083089141696,4.027136200421789,-10.35603422970981,-6.934037476740016
2023-04-06 15:30:00-04:00,-2363689.3451634464,1562223.2327676045,2217074.1659270437,252571.77900699008,-1156.770292358755,0.17794052643676633,-10.119337302136728,-6.269797946024052
2023-04-10 09:30:00-04:00,8516339.516167372,-1360706.4947825319,2417378.164706943,36761.14442838257,-2124.5800653417487,-5.8312731153068125,-3.0829231384685922,-2.5340546298364357
2023-04-10 10:30:00-04:00,-1290063.2302915994,-446692.24661856325,543063.381603525,241.78841548841538,-527.4051733836966,-7.1174140848653105,-11.959416903626357,-5.518032274739135
2023-04-10 11:30:00-04:00,-3917062.8017769232,-28171.372791623195,18871.97560866224,-680367.2278778334,1250.6927379594679,-6.3872219437638895,-11.325700995555936,-4.497045433409167
2023-04-10 12:30:00-04:00,-3898828.8766855765,92645.91008270433,-61186.01370703299,-650342.1546919284,1194.7734381456858,-5.051870343718296,-12.177684395814866,-5.619617089033595
2023-04-10 13:30:00-04:00,-4783155.12311382,330665.42395125865,-194049.19091428892,-885098.8836649486,1796.6675691582213,-4.25970927028351,-11.613144255308187,-5.653608041340245
2023-04-10 14:30:00-04:00,-4404813.347323885,404215.1291617165,208253.3855323678,-548428.651829531,1014.7336942723476,-6.368182288369108,-10.91977762270114,-4.375876898370278
2023-04-10 15:30:00-04:00,-3337227.5823858418,-47985.41359752576,110394.02194722336,355131.23891855066,-924.6910637802187,-7.070739999786765,-12.991928365466023,-4.449196152870702
2023-04-11 09:30:00-04:00,5247726.208259841,6725.981458761437,3580385.39165294,-1493657.1757097298,1413.3685503445454,-1.47864083995984,-2.5783598434804356,4.085205101452202
2023-04-11 10:30:00-04:00,-1404105.2456765966,437571.1924480973,1189931.7862366054,-926592.3904456316,1250.8005520848942,-4.113983033050208,-9.309574717834485,0.6165380995836695
2023-04-11 11:30:00-04:00,-3388942.309288708,534281.9296247283,1058684.167051137,-370138.9087774713,408.5685738462604,-5.254749499806655,-12.304366211339337,-1.2591281078607572
2023-04-11 12:30:00-04:00,-4110921.2728314977,-32119.963026708814,124082.43785988454,-559322.12955964,1019.3986823127881,-4.535635051437391,-13.23127637044175,-2.566482625511561
2023-04-11 13:30:00-04:00,-3887708.4829768855,91779.2434393277,77316.03611023955,-893947.692392319,1666.6925325450495,-3.8166394385564817,-11.858693782410993,-2.6499444027775505
2023-04-11 14:30:00-04:00,-4419175.888257668,286337.1032443577,-75680.59678483238,-659398.6324132171,1279.3413583515219,-4.364172563356915,-12.200081610255873,-2.245937568054384
2023-04-11 15:30:00-04:00,-1760948.0465356847,-663377.7412134439,751501.5129791356,437464.55407574895,-1366.4894200533993,-6.567666437096095,-13.497494795347029,-2.163576101644015
2023-04-12 09:30:00-04:00,5512890.851976435,47851.257720596856,2469304.8860672424,-973569.9731732295,269.6293184636199,5.131636210799153,-7.46557065159828,-4.216138414597865
2023-04-12 10:30:00-04:00,-1272620.3232864058,-361118.54153652105,954696.1882717366,-470573.3898200668,364.7023404897712,-0.7390097879409784,-12.133577489245765,-5.189130951537779
2023-04-12 11:30:00-04:00,-3187503.314132174,729366.1999941925,-616413.1827542628,-586979.8451831628,1026.0161801252127,2.7540835779265413,-14.933916898539577,-6.336709169139456
2023-04-12 12:30:00-04:00,-4625581.791720514,411648.6468991742,-61559.75782006855,-929672.4926568959,1846.561324379798,2.623516285177343,-15.211196726988991,-6.925207533455514
2023-04-12 13:30:00-04:00,-3755395.1770332996,800632.3819810183,362185.7059862943,-976948.9680457426,1761.8428937328258,2.4073404778871286,-13.64743242225105,-5.358879342879904
2023-04-12 14:30:00-04:00,-1494868.6967600829,28518.139129978063,514928.4137515373,-1130183.4179216174,1769.3878696761287,-0.03370833965354675,-11.461543008394228,-3.7372902238381696
2023-04-12 15:30:00-04:00,-1802299.8196607295,-189762.6760530234,1010320.7152217503,-39281.81279376629,-445.2379721328025,-3.709808429240036,-14.688421922377758,-3.0261916597812677
2023-04-13 09:30:00-04:00,8819354.196209118,240943.90405949962,178048.65560460833,-363279.31602340384,-1116.331952786699,7.738995328122767,-6.529125430837463,-1.8614155536406303
2023-04-13 10:30:00-04:00,-1958545.4922953965,342115.3142800047,214295.82030030704,-629163.0123781001,851.599255712065,1.1026016232316627,-10.681504940002943,-3.3863572938570483
2023-04-13 11:30:00-04:00,-3146259.960620222,114029.16914246419,-787515.9095695383,-472841.41532656946,828.093573874494,-0.009329695873716178,-11.878417700475664,-4.089422463542745
2023-04-13 12:30:00-04:00,-2116005.2902583866,-918851.444621068,-846598.3628619206,-934816.6369429525,1655.7452952277395,0.20391753332906726,-10.462453751426647,-4.104985065938681
2023-04-13 13:30:00-04:00,-425064.1143658656,-821342.9011524137,-830518.9742863608,-764309.336542187,1081.7459845900312,2.972257142743534,-10.081081080515121,-4.639845496512454
2023-04-13 14:30:00-04:00,-1116104.1639466293,342846.2924967195,-540155.0612981754,-915960.6661994108,1412.7267218554327,3.71546220384768,-8.270124004374654,-3.9283143379971754
2023-04-13 15:30:00-04:00,1222409.9267643357,-1133721.3514553083,220548.33201838113,-166063.42796706036,-469.10573195126335,2.3933876004564527,-9.343512510422556,-4.195808683359801
2023-04-14 09:30:00-04:00,7483026.946133989,119744.21011052583,-111828.0762176178,-1091366.6470108342,569.3413762050682,4.980158238972685,-1.1198523464155323,1.0537707887880026
2023-04-14 10:30:00-04:00,-2371589.7729686154,806398.3406152538,-499258.86674199725,-857450.4552404291,1445.2951452687141,1.0220285142455683,-8.0709085671821,-0.549848837573629
2023-04-14 11:30:00-04:00,-3982539.426845599,885456.2380995973,-232041.68646493487,-850345.9639735257,1610.1809080390533,-2.595648924016577,-7.528945666076064,-0.4492150168566767
2023-04-14 12:30:00-04:00,-3382284.1560484823,1104467.4962478762,-38947.880117790184,-1103611.9494605295,2010.2855523208148,-1.87494201604701,-6.988688759402474,-0.23468763456073935
2023-04-14 13:30:00-04:00,-3882489.1638312833,445463.8008423108,175779.29762307266,-1063207.7214722654,1985.4758350227817,-1.8986378542976954,-8.858533600921016,0.014638796993197811
2023-04-14 14:30:00-04:00,-2545276.579725506,349247.38487468974,-470983.33219338884,-631771.093754683,1021.9129639206128,-0.919860751284542,-8.664608250030469,0.26735931136622076
2023-04-14 15:30:00-04:00,-3256295.629044697,-69546.37391711726,385243.4493281325,203823.87808732764,-664.8577313379011,-3.5742016855917527,-11.240157933178443,0.5407986146427942
2023-04-17 09:30:00-04:00,5276373.320495447,-518321.9992528216,2497598.2472950537,-975470.7558553405,316.10193490389315,-0.8357249617700574,-1.317362249140518,1.1984035480646882
2023-04-17 10:30:00-04:00,-2794604.9084787555,330668.7445401674,700621.1723593121,1112825.6780448847,-2608.7804534107595,-8.34484439084162,-10.608190359958174,-0.7463600780217445
2023-04-17 11:30:00-04:00,-3842610.260793647,698288.29823345,222171.41490751127,-380486.30079324904,591.8276555765392,-7.252965002831264,-7.277009813027695,1.1828030710255095
2023-04-17 12:30:00-04:00,-5348509.223524545,342652.3018341166,-55748.07562129928,-827499.773562253,1738.2400384190075,-7.350817823415935,-8.337217247377653,1.457404446578118
2023-04-17 13:30:00-04:00,-5807275.637460222,488612.9664648372,-122617.18270907657,-788887.4212339753,1726.3917435410547,-8.079479435149919,-7.845223799826752,1.520883449558203
2023-04-17 14:30:00-04:00,-3740367.2172919773,124087.5499013921,8012.307725163386,-846934.0076921431,1560.2204038627133,-8.082372489991329,-6.473768471191433,2.507895714899823
2023-04-17 15:30:00-04:00,-3384880.956002119,-25790.946433324352,348292.1174132168,599346.2556522082,-1441.2362415776197,-10.111357297121076,-8.521331707921876,1.139087964413242
2023-04-18 09:30:00-04:00,6880077.225622561,-1742499.6173762218,1215107.1473908871,-795276.3647516395,69929.20858192521,-2.6594544441942642,2.8503960119302505,2.5474127763337604
2023-04-18 10:30:00-04:00,-2780201.2808615556,-385640.9981203324,108281.33359934084,-612444.9794567196,959.898298625675,-7.2690585089842354,-4.834684859158233,-0.2217141335044987
2023-04-18 11:30:00-04:00,-4060320.2084557144,-384660.5825576906,-79915.11853938343,218747.22068932507,-520.4324883065472,-9.040692656149623,-7.71437713845586,-1.486396219783938
2023-04-18 12:30:00-04:00,-4706002.80696591,-290131.6073379639,-157418.46233537226,853711.1341319556,-1706.479478336876,-9.215334417869471,-9.927855570869712,-1.9377993886303213
2023-04-18 13:30:00-04:00,-4129538.8131668866,-475828.79861492355,68108.58119107946,154218.48761916187,-397.5532105339759,-9.026069252539228,-7.967062786440668,-1.5860962772397442
2023-04-18 14:30:00-04:00,-3988241.9142596154,-403756.4599506816,-160201.7824097159,417287.0206702618,-919.5051649307569,-11.121832591631785,-6.570565054988194,-0.3359475995577251
2023-04-18 15:30:00-04:00,-3593716.731385248,-436076.6217428273,215798.66679745022,1566748.3427542362,-3335.560106253567,-12.816767797846305,-9.18004947109681,0.027923374168967948
2023-04-19 09:30:00-04:00,3039874.7908315957,586030.3001217279,901886.2409779911,19750.39818505797,-1217.1578205293638,-11.540006429049575,2.087693078913334,4.033354782455156
2023-04-19 10:30:00-04:00,-865367.111159563,-207256.43101507606,-662985.2451019377,-420741.41493223835,411.02105046003555,-11.865097945311463,-0.04879239230823096,0.4547197228141607
